"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HERVH_14q22.1b",1.31225497862368,2.44259176571676,0.420308192256628,37.6660457269202,8.39532419010139e-10,7.59615390662058e-09
"HML2_22q11.21",11.4349758291716,2.93533711536841,0.505737831379685,37.6018854565506,8.67605761040781e-10,7.83133833227218e-09
"HUERSP3B_7p13",2.11304768300376,3.27051441719696,0.565994170867183,37.5734947108286,8.80326276201615e-10,7.92714857326048e-09
"PABLB_8q21.11",1.60094691660484,3.08225642957295,0.550700236416934,37.5598845989769,8.86490354842554e-10,7.96360309218944e-09
"HERVL_3p24.3a",1.39922529094476,2.82055162459945,0.487066830802695,37.5447218028027,8.93408555267678e-10,8.00544691335918e-09
"MER101_16p11.2b",3.04592019487775,2.14709022448724,0.372561737018859,37.5403745192121,8.95402005984116e-10,8.00544691335918e-09
"HERVW_1q42.13",1.51331776951942,4.22518934239979,0.794159021874753,37.5336881703712,8.9847673296371e-10,8.01390147600807e-09
"ERVLE_2p23.3b",2.53570339039553,2.05590924266759,0.350754140268629,37.5009188958093,9.13699277788503e-10,8.1304115404159e-09
"HUERSP2_3q21.3",6.02761401237995,-2.95990566517421,0.44162105505838,37.1991874254386,1.06658213400576e-09,9.42397923098045e-09
"MER61_7p21.3b",3.9073069347839,3.58586123374306,0.602296475334157,37.1834747529145,1.07521083679119e-09,9.47797093602351e-09
"HARLEQUIN_3q22.2",0.864985845850823,3.71675380242788,0.73795341126192,36.9862321030577,1.18966322746504e-09,1.03895415038942e-08
"HML3_12q23.3",0.99065804073036,3.21560829805179,0.589236154176075,36.9207567850989,1.23029175187874e-09,1.06947301479713e-08
"HERVW_3q23b",0.996589844994907,2.81645613866576,0.506821586281434,36.7978910610087,1.31031916548888e-09,1.13641505504611e-08
"PRIMA41_9q22.32",1.03704466193592,3.24822610093984,0.610405550945526,36.5512059836746,1.48707933736259e-09,1.28675094846731e-08
"ERVLB4_7q31.1c",2.12711045053005,3.09860130195072,0.553785269501913,36.4235444491346,1.58773631591805e-09,1.36443824043734e-08
"HERVK11_2q14.2",0.766091836504601,2.05528189724711,0.358484342057627,36.3929056869538,1.61289224698515e-09,1.37975600401184e-08
"MER41_20p12.3",1.6918862432761,2.36849234180233,0.416197664760136,36.264819557063,1.72245235578057e-09,1.47013847327848e-08
"HERVL_4p15.31a",1.82270599110576,3.2831621091332,0.598974491792926,36.193320342227,1.78681955616359e-09,1.52162642746601e-08
"HERVL74_Xq13.2c",1.26480773404791,3.51046954953719,0.653704188665047,36.1876996907572,1.79198051176023e-09,1.52257666958589e-08
"HERVL_10p11.22b",0.469644005726308,2.60197791703353,0.508767751330014,35.9648502627427,2.00909298906649e-09,1.70320405649691e-08
"HUERSP1_3p21.31",2.0161972431555,2.08062867540026,0.35871619894611,35.9148985746725,2.06126521058863e-09,1.74350612419227e-08
"HML3_2p16.3",0.711247721159511,2.29462259910598,0.415880893648302,35.8746690244298,2.10426774500218e-09,1.77588874264309e-08
"HERVIP10F_16p13.13",0.779695066520174,2.88858941229137,0.542987241145239,35.8487818421228,2.13241316486186e-09,1.79561591779419e-08
"HERVH_7q34c",1.17004592467109,2.28724105482261,0.422082764763031,35.528913311637,2.51292688563251e-09,2.10660507739883e-08
"HERVIP10FH_6q15a",1.48466773824685,2.68008975386519,0.484083435547335,35.5196329818719,2.52492777372333e-09,2.11196180895436e-08
"HUERSP3_6q22.31",2.76599128827631,3.60500003481209,0.640397055997912,35.4865015773916,2.568241856975e-09,2.1386863605429e-08
"HARLEQUIN_17q12",13.0631816074245,2.7254686998821,0.485398076293414,35.3747393559078,2.71991687779608e-09,2.25501478590847e-08
"ERVLE_8q24.11",1.51065458308264,2.06163245737155,0.365808091478452,35.1870410718796,2.99509976212963e-09,2.46686116075622e-08
"HERV9_18q11.2",1.09874559200585,3.51899794689423,0.649130161812387,35.0902479751323,3.14773230427637e-09,2.58127764559831e-08
"MER4_3p21.31a",2.74000817160791,2.11501687965793,0.376841419799922,35.0461850470293,3.21977159450066e-09,2.6346131047175e-08
"HML5_Xq27.3",1.40914092107972,4.49160476835116,0.900313928734742,34.8873045676248,3.49351385394698e-09,2.84623076758797e-08
"HML5_7q22.3",1.03418175756541,3.28338363848891,0.618469751148336,34.8635390670544,3.53641791290579e-09,2.8749626402111e-08
"HERVW_6p22.3",2.64318851445665,2.13624911863053,0.381584558277982,34.8329778848759,3.59236673840562e-09,2.90892745992627e-08
"MER4B_2p15",1.00698595902552,2.63210059557479,0.471561168919503,34.6796463818379,3.88674115714049e-09,3.11933767920614e-08
"ERV316A3_13q32.1a",0.793925574921677,2.48950310230939,0.462666747768054,34.6219330764949,4.00369702992115e-09,3.20636502566451e-08
"HML3_1q24.2",1.23252821124114,3.19805833257343,0.605918982802477,34.3706270009954,4.55546671576648e-09,3.61235285545887e-08
"ERVLB4_8p11.22a",1.25212905194129,3.30220322232951,0.628396465267955,34.3050638131978,4.71154261454708e-09,3.72568201704942e-08
"ERV316A3_8q24.21c",1.57934255504678,2.19621433725693,0.396898223086109,34.2657551757255,4.80767477993437e-09,3.78174113141778e-08
"HERVH_14q24.3b",1.19987048057704,3.24290463302079,0.600834744890828,34.2658516825761,4.80743637618806e-09,3.78174113141778e-08
"HERVI_15q25.2",0.487619379996742,3.05894423603127,0.655214215740874,34.263771777385,4.81257705087438e-09,3.78174113141778e-08
"HERVW_4p16.1",0.74329611982708,3.08358008170925,0.607118613808127,34.2277126956726,4.90258051735021e-09,3.8284881882378e-08
"ERVLE_15q25.3a",1.16366134805067,2.94423864611145,0.554128617194797,34.2157684255167,4.93276354334519e-09,3.84408322508308e-08
"HUERSP3B_9p13.3a",0.701040269362872,2.66532588734398,0.507075259959196,34.2109710121135,4.94493886818455e-09,3.84560948343939e-08
"HERVL_12q13.11a",0.854868395330833,2.47449950542053,0.461027535757623,34.1776068364021,5.03045017119088e-09,3.89601120254372e-08
"MER61_3p14.2",1.81633487148777,3.13384720745019,0.576943136650498,34.1459415417831,5.11297662661791e-09,3.95179548718477e-08
"HERVFRD_7q21.3",6.02616034478098,4.03012395973842,0.725580388043046,34.0986433400295,5.23877779543680e-09,4.04072943074264e-08
"HERVIP10F_15q14",1.23492837133762,2.90905522469585,0.546602315712724,33.7923612147638,6.13191634258965e-09,4.70071957505243e-08
"HML3_6p21.1",1.22004758575074,3.42550615114736,0.669039252536564,33.7665246567105,6.21389651981448e-09,4.75388343507758e-08
"HERVL_12p13.2a",1.32810940532862,3.05365059440321,0.580214991974558,33.7619212458234,6.22861807433533e-09,4.75548041212945e-08
"HERV9_6q25.1",6.96320914581282,2.05373763123651,0.373109821824316,33.5147342064175,7.07261730774424e-09,5.36720394079623e-08
"HERVH_6p12.2",1.34861495789811,4.42033648580937,0.895078714033968,33.4296455541802,7.38890388665253e-09,5.58470566854621e-08
"HERVH_8p23.1c",4.65210509388558,2.27854094960889,0.418091548322865,33.2263056096122,8.20332517581143e-09,6.1508597533375e-08
"HERVE_3q22.1b",0.858247608119517,2.73630086810029,0.517213173225233,33.1851652151678,8.3787319152981e-09,6.26989004556303e-08
"ERV316A3_14q24.2e",1.86558421937684,2.18302459848654,0.394540449219555,33.1788945762474,8.40579543843015e-09,6.27766151393871e-08
"ERVLB4_1q25.1c",1.32314172147936,3.12234848362024,0.567428240066252,33.1539823095967,8.51418220870349e-09,6.34601620466533e-08
"HERVL_12q14.2a",1.13813739946534,2.78787557052878,0.522801012687754,33.1288989925333,8.62472742897353e-09,6.41570633254079e-08
"ERVLB4_4q12d",0.878677611624853,2.92252252246801,0.568870845428444,33.094139273519,8.78029803995628e-09,6.50571689417233e-08
"MER4B_12q22",1.7805677393008,2.51039743588094,0.468943085016417,33.0634486583266,8.91999164105087e-09,6.58330363468931e-08
"MER41_5q15a",1.55008879528519,2.86588940101002,0.544386979157685,33.0280313372573,9.08396859005745e-09,6.69120504363527e-08
"ERV316A3_2p22.3c",1.51346226276677,4.69165110257294,0.974578043314168,32.9662898639064,9.37707460010816e-09,6.86679159432045e-08
"MER61_21q22.11",1.13266604477707,3.2978356041146,0.648529628272067,32.9689343601605,9.36432832467496e-09,6.86679159432045e-08
"MER34B_9q22.31b",1.05895976183453,2.21422351769615,0.408238300996535,32.8994242730031,9.70520049823887e-09,7.09327663599439e-08
"LTR19_3q13.33b",1.25516341666906,3.92660499432106,0.78771878888749,32.8804169203552,9.80055616589153e-09,7.12148521397987e-08
"HERVIP10F_14q32.12",1.09895128440078,2.89092684923492,0.560135401291761,32.881536958126,9.79491125667316e-09,7.12148521397987e-08
"HUERSP2_14q31.3",2.24778857641513,5.01879598347332,0.989475367261055,32.7237335877774,1.06232158262161e-08,7.70439005199951e-08
"ERVLE_18p11.21d",1.1080404594995,3.15590392724518,0.610795876654921,32.6176752854284,1.12189826327174e-08,8.1052304471302e-08
"HERVW_1p12a",1.40420569761257,2.3210912315635,0.437673159603494,32.561624037443,1.1547242752923e-08,8.32640262873607e-08
"ERVLE_15q25.1a",2.34479102399876,2.14113364618255,0.390115385729035,32.5218813172143,1.17858056941225e-08,8.48217449955583e-08
"HERV9_1p31.3",1.11344997959418,3.98771084204299,0.820639632497144,32.4708489219383,1.20993905922718e-08,8.69124163918153e-08
"MER101_2q33.1",1.4596244464971,2.5205263020644,0.473513953702027,32.3692951383651,1.27485026249844e-08,9.12269275293561e-08
"MER34B_10q25.3a",1.02037549365817,2.36686000684393,0.444939567608028,32.3095164848306,1.31467882596144e-08,9.38985028637353e-08
"HERVL_13q21.2",1.24747252359637,3.22068748712666,0.610494493965754,32.3048828720287,1.31781760669615e-08,9.39444218106879e-08
"HML6_12q22",0.93809738875505,4.00546018955647,0.870891213109545,32.2185812860023,1.37766906997452e-08,9.80254514061268e-08
"HUERSP2_11q22.1c",1.31321156957769,4.43934392243415,0.937494209837126,32.1173820643343,1.45132983216931e-08,1.02877692811399e-07
"HERVI_22q13.2",0.927215513944429,2.02414307819532,0.386454789787983,32.0429765922627,1.50799299305179e-08,1.0649316371195e-07
"MER4B_1q31.3",4.70817220973328,6.3303304879286,1.22495340301683,31.9695901402574,1.56605047095053e-08,1.10386029450521e-07
"HERVIP10F_11p14.3",1.35479237822824,4.03897177146742,0.819208700584841,31.9205027153039,1.60612897247813e-08,1.12999429016966e-07
"MER101_16p12.2b",1.93299262051244,3.33853926539847,0.606388270018025,31.8668051088209,1.65114921238338e-08,1.15950105138266e-07
"MER41_17p11.2a",0.943289026722196,2.49456389453087,0.483853853386439,31.859175284915,1.65764783303709e-08,1.1618969168625e-07
"ERVLE_6q21a",0.888739350138507,3.03670744057231,0.591283609944785,31.7634792818759,1.74136512553897e-08,1.21830824024696e-07
"HERVH48_1q42.13",0.931895367138759,2.92995900678763,0.602495097730421,31.6979175469339,1.80115226877141e-08,1.25779909826634e-07
"HERVL_3p21.31b",1.3666745518057,2.65849835984078,0.512436041699019,31.5249387621968,1.96895180892813e-08,1.3673680090047e-07
"HERVL_1q25.2",1.67405822323232,4.21242772709545,0.850696427316783,31.4564353241743,2.03965486736643e-08,1.40867172858115e-07
"HERVW_6q21a",1.63056650573695,4.58204121751644,0.944852393568208,31.4229514668623,2.07513368435584e-08,1.43055003441673e-07
"LTR25_4q34.1a",1.07123875567521,2.76658923296922,0.542635016477223,31.393317990679,2.1070480363635e-08,1.44543391651496e-07
"ERVLE_8q24.13g",0.894307943706885,3.22147656027669,0.656766326860463,31.1755417605882,2.35717337491704e-08,1.61023604050594e-07
"HML3_8q24.13",0.989076491859266,2.7757881493037,0.557512159554228,30.9169746969691,2.69305956830421e-08,1.82972494857347e-07
"HERVH_Xq24c",1.23924549987556,2.53491652547821,0.501493148576571,30.8948237381878,2.72397344916433e-08,1.84739388516298e-07
"HERVEA_21q22.11",1.17281607531622,2.55845697549505,0.504850735634148,30.8760078160825,2.75051203244124e-08,1.85869430702134e-07
"MER4_4q34.2a",0.741990358805478,3.03605927218392,0.641711638306417,30.8364884619806,2.80709773867378e-08,1.89353331332762e-07
"HUERSP2_3q26.33",4.70629661747842,-2.60730425792067,0.436874840932541,30.764511746056,2.91317068297939e-08,1.96156966918326e-07
"HML2_1q32.2",0.70640936302426,2.14207492080744,0.43749785604914,30.6099603930901,3.1547005177376e-08,2.10164473429457e-07
"MER4B_5q14.1",3.7323603652972,2.17855995918406,0.415823580394867,30.472128756742,3.38697703895832e-08,2.24842708547427e-07
"HARLEQUIN_4q13.2a",1.05307566274823,4.08119552544781,0.901657037090999,30.3374992940381,3.63039082858653e-08,2.39733176821047e-07
"HML2_10q24.2",123.21994658721,-2.94698463855846,0.452793597274224,30.3259396765438,3.65209066504377e-08,2.40743769933883e-07
"HERVIP10F_12p13.2",4.92837587953808,2.3599242695436,0.454815336094049,30.2574857066492,3.78328274683576e-08,2.48521400682196e-07
"HERVL40_19p13.11",1.09836125571162,2.03116668367095,0.393135792643634,30.0374727091965,4.23777363207768e-08,2.75968511265404e-07
"HUERSP1_11p15.4c",0.830689325918355,3.4435812913373,0.753402090615058,29.9867868539339,4.35000382130016e-08,2.82787813184349e-07
"ERVLE_1q24.2",1.29973085442235,2.17788000829862,0.419924172781814,29.9403335854655,4.45547544958408e-08,2.88647325167547e-07
"HERVL_1q32.1",0.827218758541874,3.25440374668095,0.690820799786504,29.9153387975083,4.51328210351714e-08,2.91389259650747e-07
"HERVIP10FH_Xp11.3",1.28954101361298,2.84574072633542,0.559334804158994,29.9111316564295,4.52308578147254e-08,2.91522172627785e-07
"HERVIP10F_2q37.1",6.41751029872028,2.55068141968996,0.495532167956219,29.8556373350153,4.65441583979563e-08,2.99473867025483e-07
"MER4B_3q13.33",1.47193179460018,4.65383869221283,1.02315189984093,29.8194004232882,4.742227330038e-08,3.04084219254907e-07
"ERVLE_3q22.3a",1.09927505671459,2.25448565470849,0.431251005753314,29.7279138023902,4.97137983100852e-08,3.17695648283804e-07
"ERVLB4_1q23.1a",6.42497983772959,3.06020797603239,0.593924758016897,29.7093161277827,5.01930248468831e-08,3.2021448393842e-07
"HERVK11_8p23.1b",4.12565164357535,2.72174935467964,0.529141897904278,29.5796708616453,5.36648365611103e-08,3.38916853718153e-07
"ERVLE_14q31.3h",1.21225234536591,4.23965481068432,0.939257084423263,29.4959694602816,5.60331074189091e-08,3.53280764363105e-07
"PRIMA41_19q13.31",1.24115153135884,2.26124998764003,0.439170166044451,29.4098602378929,5.85788373679656e-08,3.68713618483315e-07
"ERV316A3_7p13a",1.42143589898406,2.42942513930241,0.47703077364145,29.3429457732532,6.06368479723083e-08,3.81030209962886e-07
"HERVH_8p23.1e",0.845156854504288,2.23400307958122,0.434134832520811,29.2633618555263,6.31790490819461e-08,3.95026479641936e-07
"ERVLE_1p22.3a",1.64882142277293,2.00049590209719,0.389416685752527,29.2484461040997,6.36672636001694e-08,3.97418872621953e-07
"HML6_4q13.2",0.920074874645848,3.96109064571439,0.90818802313434,29.2198364577352,6.46143034051198e-08,4.01997087631191e-07
"MER61_8q23.1a",1.2820421239201,2.16399024897803,0.426347037986264,29.1264253476793,6.78058009266941e-08,4.21156822917618e-07
"MER41_4q28.1",2.08142895617804,3.16704416589756,0.635011242822022,29.1128265300959,6.82834102377727e-08,4.23424639431592e-07
"PRIMA41_19q13.2b",0.833719121563578,2.1296292201612,0.434054547107204,29.0420739777269,7.08232727269057e-08,4.38451971289594e-07
"PABLA_19p12a",0.97801916614923,2.26744511768195,0.457042851589045,29.0373826845851,7.09949882606723e-08,4.38793326458408e-07
"HERVH_16p13.2b",1.55036977478356,4.39807109019945,0.950651510737982,28.999059150666,7.2413460172495e-08,4.46826662441428e-07
"HERVL_7q31.1g",1.46265151083016,4.10051230907793,0.858455510521011,28.9393379364975,7.46807457452709e-08,4.60062728290016e-07
"HERVL40_10p12.1",1.64606263755996,2.54190618099437,0.493604286087772,28.8074438206461,7.99432669005156e-08,4.91677216688792e-07
"HERVL_5p15.2b",1.33841625480315,4.2612558617951,0.923435297511257,28.7636789280477,8.17703262192235e-08,5.02093813848543e-07
"HERVH_2p22.2c",1.05382253415263,2.02508578960594,0.397890519026292,28.7354840279407,8.29694842649942e-08,5.06039663078157e-07
"HERVEA_8p11.21",0.889000267488182,2.79875767473185,0.58704276091027,28.716807349179,8.37735090741419e-08,5.09407896857949e-07
"MER61_4q31.21a",2.12801570218202,2.19697254157195,0.43055002208158,28.692910884939,8.48136395377781e-08,5.14900869709995e-07
"ERVLE_12p13.2b",1.01019058339232,3.35421745774283,0.724714070056014,28.6448693318823,8.69440460637679e-08,5.2698452396783e-07
"HERVH_4q22.1c",0.961359043915339,3.60650445435734,0.795041011526203,28.6093011732378,8.85557914936532e-08,5.35111478290994e-07
"HERVL_12q21.2b",0.869730095010827,3.01169565835013,0.644729983248478,28.6090081052151,8.85691952644234e-08,5.35111478290994e-07
"HERV9_7p14.2",2.07214622299806,2.16791991254357,0.413048216983576,28.59990709894,8.89864525958175e-08,5.36770845465796e-07
"ERVLB4_15q13.2b",1.06596244781164,3.48511851701915,0.757239555229465,28.5790319955038,8.99509772591942e-08,5.41720765445771e-07
"PABLB_10p15.1a",2.13156493289325,2.18804736186432,0.430913498997373,28.5283883082434,9.23347079628186e-08,5.53420128617913e-07
"PABLA_19q13.2",1.14709262237761,2.82529305843218,0.586935366209601,28.4044309158037,9.84397476821251e-08,5.89073466256787e-07
"ERV316A3_9q34.2a",0.488223117969245,2.27378873632995,0.505582661451403,28.3763457203574,9.98782520672592e-08,5.96732921874863e-07
"HERVL18_11q14.2b",0.701904876060469,2.86922222930363,0.616449916343007,28.2986176299135,1.03970206976985e-07,6.1628954182893e-07
"HERVIP10F_3q29",1.22761757835271,3.42154124648965,0.726790778492769,28.1745069789357,1.10855088784437e-07,6.54093044731146e-07
"HERVL40_Xp11.23a",0.495884467298212,2.58507982322274,0.575373854036072,28.1742620387577,1.10869118634025e-07,6.54093044731146e-07
"ERVLE_2q34a",0.969269587615083,2.99574652887276,0.646843154494188,28.1679514402813,1.11231195477136e-07,6.54178468399908e-07
"HERVW_12p13.31b",0.994446344561272,3.02043349922848,0.644428904126572,28.1691252115702,1.11163759598612e-07,6.54178468399908e-07
"HML3_12q22",1.470101787149,2.38937996437903,0.474326723500184,28.1162994715975,1.1423967162787e-07,6.70823906407647e-07
"ERVLE_7q11.21",0.768102834000876,2.51509550667048,0.530658030531595,28.0753807269456,1.16680770324259e-07,6.84090996106717e-07
"HERVL_5p15.2a",1.55698704412515,4.51938647091982,1.00106860034285,28.041487095164,1.18742304492355e-07,6.95094920854157e-07
"MER61_7p14.3b",0.924957013932617,2.62288978755097,0.544874178930447,27.9997919436572,1.21328494892775e-07,7.09131140957153e-07
"HML3_4q23a",0.38560420483937,2.34795947536957,0.546109673011186,27.8307805362608,1.32402803597231e-07,7.70269169613568e-07
"ERVLE_8p21.3c",0.918814954264792,3.74966952783731,0.866317745975087,27.8186818904812,1.33233358675294e-07,7.73904879712663e-07
"MER61_6q24.1b",1.22726806222941,2.08932806992461,0.404882556563461,27.7801232041118,1.35915355363129e-07,7.88267176559042e-07
"LTR25_17p11.2",0.557199668235818,3.08111299284762,0.727419646645377,27.7579516326793,1.37481957308927e-07,7.96126288170464e-07
"ERVLB4_13q14.11a",1.15982425578117,2.69862447596853,0.554311479958235,27.7053549520089,1.41271108974184e-07,8.14310037027304e-07
"ERVLE_4q31.21b",1.11667314693867,3.18324017284599,0.696269350010236,27.7015431761997,1.41549748701253e-07,8.14668584268372e-07
"HERVH_6q21a",14.2360133802554,-2.46980060395876,0.419918532974649,27.651765740977,1.45239428636934e-07,8.33912228823486e-07
"HERVH_1q42.2e",0.992695058640089,3.36656111583556,0.711876403594627,27.4904790449031,1.57869764709002e-07,9.01702267624712e-07
"ERVLB4_7q36.1a",1.42594986733004,2.81411180571127,0.591579425106422,27.4695255455429,1.59589468725309e-07,9.0876665700766e-07
"HERVH_15q14a",1.02860639287506,2.51698788161055,0.541110775850237,27.2963676332476,1.74538983593846e-07,9.88070791800425e-07
"HUERSP1_15q24.1",1.29110086362206,2.00657004354413,0.410539686722389,27.2960664402011,1.74566173365378e-07,9.88070791800425e-07
"ERVLE_1p36.22",1.47575091392336,2.12172867632344,0.42957541574821,27.2883614416911,1.75263176247599e-07,9.90526419513457e-07
"ERVLE_1q32.1b",0.705537988609729,2.10163839881811,0.443664591836441,27.2735307778532,1.7661263569053e-07,9.9516461188496e-07
"MER101_2q36.1",1.01829200128016,3.79560479290236,0.867939353616841,27.2486153174763,1.78903206579252e-07,1.00656452849672e-06
"HERVFC1_7q36.2",0.530385433142387,2.14438916751372,0.468203897781064,27.2392858872698,1.79768536781848e-07,1.00992354096549e-06
"MER61_14q23.3",1.57287000613145,3.68677450475331,0.734231996970985,27.0349193438661,1.99813016422261e-07,1.11586972375874e-06
"HERVH_12p13.2b",1.1382189057864,2.26943036525166,0.475317489427067,26.8823082895589,2.1622920292743e-07,1.20219604109136e-06
"ERVLB4_12p11.22a",1.32963706312134,3.78784882019393,0.839587641362084,26.8755399550393,2.16987783910277e-07,1.20463424577918e-06
"ERVLE_7q36.1a",0.831321909265712,2.38115675221666,0.502169971926577,26.8063126076273,2.24901478881444e-07,1.24124511218439e-06
"PABLA_9q22.32",0.836838146485294,2.4672459981329,0.529349844366039,26.7769334225342,2.28346782446774e-07,1.25841477178574e-06
"MER4B_19q13.42b",0.770262548164161,2.8313056940203,0.629420663122963,26.6344766127696,2.45817878812026e-07,1.34681003762513e-06
"HUERSP2_5p13.2",1.11352364308112,4.24010191687862,1.01384751726527,26.476069697495,2.66823090397301e-07,1.45133253216104e-06
"HERVH_6q23.1",1.18102664404267,3.05532272531827,0.669121509166432,26.2748370739066,2.96121862098026e-07,1.6060557477478e-06
"HERVE_19q12",0.922505271323271,2.89305273934254,0.646856009937738,26.1885766832388,3.09648872106672e-07,1.67459533708264e-06
"HERVL_4q35.2",0.922364986897794,2.39363137072919,0.517414096215742,26.1759637119319,3.11678034785216e-07,1.68315082199649e-06
"HERV4_5q14.1a",0.942677998476226,2.85884836815182,0.63443851826697,26.1497393778568,3.15939749071294e-07,1.69885316500622e-06
"MER41_Xp22.2",0.768594701047604,2.48075439426571,0.54586782964257,26.0529761308628,3.32176417311731e-07,1.78361203246984e-06
"MER4_1p12b",1.1658367469405,4.18975095090791,0.993346597671247,26.0058711257408,3.40380653877978e-07,1.82506094187565e-06
"HERVL_9q31.1a",0.813431990214322,2.75706289610982,0.62508578794486,25.849459564501,3.69108027088758e-07,1.9706703744143e-06
"MER4_7p14.3c",0.871008819805816,2.92131894471909,0.664530320350238,25.8318453253746,3.72491769946024e-07,1.98591929472639e-06
"HERVH_15q15.2",0.721150205536968,2.45348265037894,0.556998658067408,25.818669940826,3.75043110557043e-07,1.99669344856677e-06
"MER41_1q44b",0.666974200438617,2.32730811715559,0.522771092191104,25.7963310948591,3.79409000024515e-07,2.01423903539108e-06
"ERV316A3_7q21.3b",1.29456488011048,2.71161222616751,0.574970593122281,25.7784600961937,3.82938351459435e-07,2.02730957724315e-06
"HERVFRD_9q22.31",0.865556570039118,2.77321151031677,0.607500836519354,25.7784103458126,3.82948222481372e-07,2.02730957724315e-06
"ERV316A3_3q25.2a",0.53971867031235,2.1715373727619,0.486474476906922,25.7440274713954,3.89831530762848e-07,2.06085095757213e-06
"ERVLE_18q12.2a",1.05574317194636,2.29685815976151,0.490990297958446,25.7384022432075,3.90969425425314e-07,2.06396762594794e-06
"HML1_1q32.1",5.47274981265523,2.31192190719441,0.482775835353088,25.6794531196109,4.03096044572634e-07,2.12500491844733e-06
"HERVL32_4q28.1b",0.673376456485352,3.07429201998801,0.724389198995695,25.5480703785242,4.31497366042373e-07,2.27154697312376e-06
"ERVLE_16p13.3b",0.726432893824663,2.60986874340052,0.608615588931975,25.4938387239432,4.43797901160701e-07,2.32653941499844e-06
"HERVIP10FH_5q32",4.33965235017668,2.26397400915579,0.471036992740579,25.4371736233521,4.57026105720965e-07,2.39255391089529e-06
"PRIMA41_20p11.22",1.11711337666745,3.97701462087043,0.943698336843447,25.4227299859167,4.60460665074683e-07,2.4071860324182e-06
"ERVLE_15q25.1e",0.76670278434654,2.13802096903483,0.456514663649983,25.4130566560499,4.62775347106657e-07,2.41593121568579e-06
"HML3_Xp11.21",1.70715686947253,2.38926224345389,0.508345792983971,25.4054305930255,4.64608369305748e-07,2.42214113859672e-06
"HERVL_14q24.2c",1.01557863128478,3.79294883701828,0.905709420469118,25.3343347937074,4.82051302719968e-07,2.50960041969289e-06
"MER34B_1q41",0.852037286239011,2.06834867370651,0.440858562587651,25.3217694722807,4.85201711486397e-07,2.52251276524143e-06
"HERV4_5q22.1",1.09905725241179,2.94985927280662,0.660299889989938,25.2638953130875,4.99980664858763e-07,2.59576168624605e-06
"MER4_13q32.3b",0.560237697215566,2.15857745550742,0.495167087968118,25.1942378658538,5.18368416163251e-07,2.68751889592077e-06
"HERVH_2p22.3d",1.07991653561417,4.08310148059313,0.992892868487486,25.1063463502185,5.42540097114647e-07,2.79742592539662e-06
"HML2_8p23.1e",0.490088628927392,2.47773672887994,0.594910720879471,25.1014029322385,5.43932708765476e-07,2.80076978904686e-06
"MER41_6q14.1d",0.730950310153203,2.8537420770533,0.637410709922949,25.0840990535815,5.48835678487661e-07,2.81830490290253e-06
"HML1_8q12.1",1.0772626908676,2.53909360257483,0.552504708454044,25.0314924011273,5.64015325505517e-07,2.89230747302829e-06
"HARLEQUIN_1q32.1",14.3491762537566,2.88591085562666,0.610826846946582,24.9445535717322,5.90029781652394e-07,3.01339497712295e-06
"HERVH_10q11.22",0.684113097258883,2.49867478388395,0.588198546125851,24.9322055861903,5.93820944953642e-07,3.02454944087349e-06
"MER41_1p34.3",0.923844864449574,2.57546008319824,0.577926495108652,24.892377602336,6.06216442117954e-07,3.07935045631846e-06
"HARLEQUIN_20p12.1",0.398368679665237,2.7131462658598,0.703539337271671,24.8338813248397,6.24893877208914e-07,3.16568042236118e-06
"LTR57_10p15.1",0.927307761590826,3.97905130711977,1.0028250806379,24.6594979318104,6.84067833991611e-07,3.45151652432228e-06
"HERVH_15q26.1c",0.749736907021788,3.15280377260861,0.763031101218992,24.5928079090884,7.08155423250577e-07,3.56349868063526e-06
"HERVL74_Xq13.2b",0.725658281831981,2.7894745031471,0.654804082456647,24.5804397910851,7.12715240696502e-07,3.58165576232528e-06
"ERV316A3_2p25.1a",0.637872827905692,2.82589553238037,0.672327883076506,24.5668804188443,7.17748080854096e-07,3.60213836844642e-06
"ERVLB4_8q23.1a",1.48032920200843,3.42465541854387,0.78531968178158,24.531982032844,7.30865832936611e-07,3.66308787639601e-06
"HERVL40_15q21.3",0.943550524286137,3.06222809990973,0.699678964267002,24.5179435895881,7.36210218691999e-07,3.68007339064633e-06
"ERVLE_2p22.3a",1.05284380889082,3.1051528817921,0.725771798759107,24.4881559312765,7.47680420783e-07,3.73245239234378e-06
"HERV9_4p14",0.697846302422127,2.46072281706622,0.577869414601605,24.482387863954,7.49922127783225e-07,3.73868462116034e-06
"HARLEQUIN_Xq11.1",0.569467424990395,2.10964234528504,0.493010182511607,24.3623714683801,7.98125244293351e-07,3.96848536264224e-06
"MER4_5q14.1",1.65302580582564,2.09829776943825,0.448433750358849,24.3232545198513,8.1449802708326e-07,4.03390864992288e-06
"PRIMA4_11q22.3",0.655895453299185,3.26509763324419,0.835852245031391,24.2668605827844,8.38696861267196e-07,4.14285431208625e-06
"MER101_7q11.23",0.741150990781686,2.13001834545174,0.471682230067213,24.2165548220534,8.60891020080129e-07,4.24691192605715e-06
"HERVE_8p23.1n",30.1814871417096,2.18263058841411,0.468801059171627,24.196502951366,8.69900914874139e-07,4.28574220364694e-06
"HERVL_2q11.1",0.98726278342502,2.68657967022972,0.62235193939685,24.0854046880633,9.21561504280627e-07,4.51661133087536e-06
