"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HERVE_3p25.3b",9.63317468458712,-3.95951636498505,2.07525512873849,-1.90796606651056,0.0563956022496794,0.999881585512955
"HERVH_11q13.3b",2.6625821799537,2.46541154374343,2.48054762169082,0.993898090157576,0.32027248426746,0.999881585512955
"L1FLnI_10q25.1j",12.7504947378849,4.48864640875392,2.56684985118932,1.74869847049065,0.0803431545772444,0.999881585512955
"L1FLnI_9p21.2m",3.26541553615126,-3.45235331950805,1.83830047830512,-1.87801361107792,0.0603793031118147,0.999881585512955
"L1FLnI_11q14.1r",4.91014969709904,-2.85511109693648,1.52898410313396,-1.86732556020978,0.0618561380863299,0.999881585512955
"L1FLnI_4p15.31n",1.70260622262997,-2.57053646617982,2.40237796299552,-1.06999668902,0.284620799052407,0.999881585512955
"L1FLnI_5q23.1o",0.711927115686914,-2.30083639918404,3.87503257972334,-0.593759239915426,0.552673154633187,0.999881585512955
"L1FLnI_10q22.3i",5.29949077311613,-3.43649265195603,1.67524344148013,-2.05133926620228,0.0402339190892695,0.999881585512955
"L1FLnI_18q12.3g",4.12623511029626,2.92376345529202,2.0110138650388,1.45387533428846,0.145980872421241,0.999881585512955
"HERVL74_11q12.3",5.57615860296519,3.20633228544718,2.82716926942846,1.13411401295239,0.256746726377031,0.999881585512955
"L1FLnI_15q21.3a",14.1110452855247,3.23447237525525,1.73208317418303,1.86738860088567,0.0618473404984293,0.999881585512955
"L1FLnI_5p12o",4.35294459835016,-2.1618350675755,1.21612128499187,-1.77764758684406,0.0754617529645249,0.999881585512955
"L1FLnI_17p13.1c",2.82532846213174,2.9720289562398,3.41293406946483,0.870813468924066,0.383856009821529,0.999881585512955
"ERV316A3_17q12e",5.00744757429838,3.99787419015187,2.78502136284805,1.43549139101163,0.151147119813892,0.999881585512955
"ERV316A3_7q21.11b",4.19113485103051,3.41864182882574,2.72906027952267,1.25268095192961,0.210321840825177,0.999881585512955
"PRIMA41_7p15.3",5.50719902420267,-5.11615774073791,1.70637712727381,-2.99825733653129,0.00271528294344119,0.999881585512955
"L1FLnI_Xq12xa",2.80920827413661,2.54845283655183,2.33574037663763,1.09106853742898,0.275242725780322,0.999881585512955
"HERVH_14q24.2a",4.5786981349945,-2.80268088370396,1.66593801347968,-1.68234403742907,0.0925021463964134,0.999881585512955
"L1FLnI_3p11.1e",3.93008227542572,-2.28655076603481,1.45205612967547,-1.57469860792905,0.115326029304546,0.999881585512955
"L1FLnI_11q14.3u",4.92155807900805,2.34461208015114,2.16839011815057,1.08126856902985,0.279577664460157,0.999881585512955
"L1FLnI_6q14.1v",2.11069632402418,2.19798762017641,2.79910856758255,0.785245576263841,0.432309598256586,0.999881585512955
"HERVIP10FH_4p15.32",1.84268692340062,2.24525653246091,2.39345106953421,0.938083322880652,0.348201591585107,0.999881585512955
"L1FLnI_5q31.1i",4.7808797326872,2.55562285627891,2.52631847075287,1.0115996402929,0.311729517964263,0.999881585512955
"ERV316A3_Xq22.3a",4.63678171660512,3.35554685631067,2.6546935274056,1.26400536320666,0.206228101964378,0.999881585512955
"L1FLnI_2p13.3c",5.78936205542814,2.52883472886932,1.57221847140961,1.60844995454229,0.107736668448203,0.999881585512955
"L1FLnI_2p24.2j",6.90723746694026,-3.22266415941891,1.44613288443939,-2.22847028381366,0.0258491708048506,0.999881585512955
"L1FLnI_18q12.3v",1.96743287159043,-2.02405513267157,2.29573633620611,-0.881658359782068,0.377961585339779,0.999881585512955
"ERV316A3_4q35.2a",3.7831140841927,-4.20654379004731,3.09371808874534,-1.35970494705071,0.17392331201068,0.999881585512955
"L1FLnI_3p12.3l",6.7064311335726,-4.21100751887255,1.43728019293495,-2.9298445352354,0.00339131626410735,0.999881585512955
"L1FLnI_12q21.31e",2.05597331036886,-2.15384326668776,1.73606959427118,-1.24064338998574,0.214737515479312,0.999881585512955
"L1FLnI_7q35h",3.50629983730373,4.4606245710524,3.28013618576832,1.35989005285998,0.173864719221839,0.999881585512955
"ERVLE_6p22.1b",1.4797363438269,-2.39356088241177,2.15757345845422,-1.10937631024003,0.267267877617958,0.999881585512955
"ERVLB4_13q14.11b",2.17096172078668,-2.10655696794585,1.79636681183041,-1.17267640109615,0.240925598414639,0.999881585512955
"L1FLnI_8q13.3f",1.44445245480517,-3.26844757175403,2.24958988675054,-1.45290819051253,0.146249246560792,0.999881585512955
"L1FLnI_5p13.1t",3.10360103419177,2.14179352293375,2.03850270982718,1.05066994152553,0.293410205900264,0.999881585512955
"L1FLnI_12p12.2h",4.36604432866645,2.69937464572538,2.13279907288049,1.2656488274255,0.205638836641282,0.999881585512955
"HERVH_7p21.3c",123.582427214206,-2.48348097213563,3.63156199100264,-0.683860272325948,0.494063402565991,0.999881585512955
"L1FLnI_3p22.1f",0.898637417483508,-2.79916987538658,3.8467194874231,-0.727677150501486,0.466811240764514,0.999881585512955
"HUERSP3_12p12.2",2.8622430323119,3.08295110457919,2.8614768588919,1.07739858003712,0.28130223823089,0.999881585512955
"HERVK11_16q21",2.44661599618496,-2.33584615691188,1.6678306116165,-1.40052961052677,0.161354782771845,0.999881585512955
"HML3_19p12d",3.39943960016273,2.58697578332052,1.83265361003334,1.41160106261076,0.158067459353601,0.999881585512955
"HML2_19p13.3",53.6835511884932,3.88753477767485,1.34897358632837,2.88184647725826,0.00395352308723508,0.999881585512955
"L1FLnI_3p26.1g",4.6155647979539,-3.67470387472499,1.66621713300908,-2.20541717038326,0.0274248342529937,0.999881585512955
"HARLEQUIN_7q32.1b",2.86224460996612,-2.09608736401602,1.70221062475851,-1.2313913058282,0.218176547106187,0.999881585512955
"L1FLnI_1p33b",1.13663366288004,-2.84047086453354,2.86115533274012,-0.992770588870207,0.320821765901615,0.999881585512955
"ERV316A3_1q24.2b",8.45823632531947,2.59342105827556,2.11696596479416,1.22506507020189,0.220550704578223,0.999881585512955
"L1FLnI_2q32.3l",2.859478993676,-3.17428436971857,3.22191338184272,-0.985217165553684,0.324517410647545,0.999881585512955
"ERVLB4_11q14.1",2.96661644358327,-3.80363917577898,1.82369438758861,-2.08567795221894,0.0370078048981353,0.999881585512955
"ERVLB4_8p23.1n",10.1031003745616,-3.09181268901771,2.12188854094863,-1.45710419249235,0.145087621289396,0.999881585512955
"L1FLnI_15q21.2n",5.62930061258733,2.20491618216209,1.35092387004371,1.63215428423125,0.102646988554969,0.999881585512955
"HERVH_22q13.1a",1.37990120774787,-4.04526649082302,2.39751851154666,-1.68727226561157,0.091551011345682,0.999881585512955
"HERVL_1q21.2a",1.52851216771461,-2.97994161695051,3.39759595574859,-0.877073570772466,0.380446678841922,0.999881585512955
"L1FLnI_20p11.21i",2.92937530139556,-2.11582522555036,1.60771714314282,-1.31604320733576,0.188159541018174,0.999881585512955
"ERVLE_22q13.31a",1.45195072564068,-2.24562199422805,1.96164557975307,-1.1447643842527,0.252306772585612,0.999881585512955
"HML2_5q33.3",1187.44038294799,2.32948405345228,3.6192519230295,0.643636890438504,0.519810922512191,0.999881585512955
"L1FLnI_4q34.2c",5.94362952380185,2.81125311587856,1.67662839600426,1.67672999131969,0.0935952931187817,0.999881585512955
"ERV316A3_5p14.3j",3.03367499313324,4.29033920370668,3.38188770367403,1.26862260951057,0.204575696445025,0.999881585512955
"L1FLnI_1p11.2e",6.21054082018175,3.46039262134102,2.28274781399249,1.51588914032902,0.129547386736972,0.999881585512955
"HERVH_4p15.31b",2.35671130287455,2.51538832860555,1.91070825200964,1.31646907682527,0.188016650822372,0.999881585512955
"ERV316A3_3q13.12a",1.29299560579844,-2.12160473003569,2.19343856388477,-0.967250583156588,0.333418780899104,0.999881585512955
"L1FLnI_12p12.1i",5.61298771671025,3.6419635432046,1.92167718101848,1.89520049422369,0.0580658447171212,0.999881585512955
"L1FLnI_1p22.3d",31.8159084284068,2.06550844239629,1.41284428892274,1.46195051966497,0.143754769517803,0.999881585512955
"HERVW_1q42.13",4.55092865996579,-3.32503163681124,1.55922362410301,-2.13249182824821,0.0329664355617708,0.999881585512955
"L1FLnI_1q32.1b",4.47327077477125,3.26251655837368,2.71739859821628,1.20060287089101,0.229905286890269,0.999881585512955
"HERVH_8q22.2",4.71754630290366,-2.16126811456026,1.60006637469397,-1.35073653739747,0.176779843678189,0.999881585512955
"ERVLE_2q32.3c",2.27716038056885,-3.0262126240318,3.32748712097493,-0.909458854087207,0.363107967462166,0.999881585512955
"ERV316A3_6p22.1f",2.90758279578575,-3.28604010019978,2.07366197658513,-1.58465561760031,0.113044600929686,0.999881585512955
"ERV316A3_12q23.2a",2.00246866948868,-3.38290341065691,1.97525903358528,-1.71263786325616,0.0867791830045988,0.999881585512955
"HERV3_3q13.2",21.7161766631637,-2.38905973037372,1.87009601051354,-1.27750645792655,0.201423501940908,0.999881585512955
"L1FLnI_Xq25ma",2.09495835159487,-2.14436816030142,1.81893584939879,-1.17891357246612,0.238432592653686,0.999881585512955
"L1FLnI_10q23.33l",3.84440518384924,3.81759926611691,3.36047358907381,1.13603013531468,0.255943952397196,0.999881585512955
"HERVW_5p13.2b",4.8424597441209,3.22669418198442,2.80833604355919,1.14897011324009,0.25056830456574,0.999881585512955
"L1FLnI_16q12.1h",1.71068378023862,-2.10145353633445,2.44728194820573,-0.858688774244085,0.390512245470153,0.999881585512955
"MER41_7q34b",1.38276596919797,-2.38921933370258,2.49541720797329,-0.957442838042718,0.338343785194484,0.999881585512955
"L1FLnI_4q13.2u",10.3619870472512,2.49054619359711,1.69440724972649,1.46986280541419,0.141598914980109,0.999881585512955
"ERV316A3_16q12.1b",1.56385929376688,2.12156841095188,3.48551448345991,0.608681565094488,0.542735528600019,0.999881585512955
"HERV9_4q35.1",2.44024708404778,2.30629539796538,3.40937042908757,0.676457852244175,0.498749997210984,0.999881585512955
"L1FLnI_16q23.1h",2.64125019890102,2.35660086439684,2.36038323358092,0.998397561408558,0.318086615651296,0.999881585512955
"L1FLnI_20p13j",39.9817656787782,2.10688975695422,1.28098963242852,1.64473599443576,0.100024266557189,0.999881585512955
"L1FLI_6p21.1",2.27334926549516,-3.79012554980579,1.81031637347963,-2.09362606742641,0.0362933035768625,0.999881585512955
"L1FLnI_13q32.1g",2.45709545049733,-2.52454833012055,1.70951317678417,-1.47676447564421,0.139738782197451,0.999881585512955
"HERVEA_Xp11.21",4.16063517265675,-2.82314981346752,1.50434000931096,-1.87667003203659,0.0605633324034249,0.999881585512955
"ERV316A3_17p11.2b",4.16026186240713,2.02401122373686,1.45791279293725,1.38829375360586,0.165047613510878,0.999881585512955
"L1FLnI_2p14c",4.40408962676977,2.27704612074161,1.3849556524505,1.64412926631454,0.100149503830005,0.999881585512955
"L1FLnI_11q12.3g",4.52321622159327,2.44932722356446,1.95167839702407,1.25498505660523,0.209484184732606,0.999881585512955
"MER61_8q11.23a",2.64107538719353,-2.27202573515981,1.80752814804702,-1.25697944876525,0.208761077422347,0.999881585512955
"L1FLnI_1p21.2a",1.59744330830421,-2.44838535186364,1.97092245280164,-1.24225351859141,0.214143039145027,0.999881585512955
"HERVH_11p15.4b",7.42255746446143,-2.12679003406048,1.94375290054957,-1.09416687350494,0.27388179723944,0.999881585512955
"L1FLnI_1p32.1g",10.1320571526603,2.29821595727794,1.39272748016417,1.65015481492979,0.0989112758370803,0.999881585512955
"HERVH_11q22.2",0.982696706626729,-2.20768638733302,3.20875960599938,-0.68801862975504,0.491441049718598,0.999881585512955
"L1FLnI_3p11.1z",2.09015380106883,2.74177512956457,2.75797422526259,0.994126451382454,0.320161309088624,0.999881585512955
"L1FLnI_4q13.3r",6.94926426102671,3.74874778510087,1.3588944789981,2.75867467492014,0.00580362794042419,0.999881585512955
"HML2_12q14.1",218.31902694146,4.37074444020923,1.45984993326173,2.99396831182758,0.00275374542949535,0.999881585512955
"L1FLnI_20p13h",2.5044912602604,2.60753039836224,2.46304552666338,1.05866106417228,0.289754166095174,0.999881585512955
"HERVL40_2p24.2",2.94613152704671,3.56913431659371,3.3852945149523,1.05430540853371,0.291743113332468,0.999881585512955
"HERVL_2q14.3d",15.074148704914,-3.25086594952341,1.57786659490411,-2.06029201709602,0.0393706326280547,0.999881585512955
"HERVKC4_19p13.2",1.86463914489678,2.81440066513193,3.45330958170064,0.814986492970586,0.415080041652404,0.999881585512955
"HERVH_4p15.33d",1.25044861869917,-2.12228909261214,2.36180886378271,-0.898586301862314,0.368873057694621,0.999881585512955
"L1FLnI_4q12nb",3.28375726655129,2.51434674273434,1.87270309885554,1.34262966952472,0.179391918280941,0.999881585512955
"L1FLnI_10p12.31n",0.928345437135036,-2.08928813645907,2.94433959748124,-0.709594823316704,0.47795543071266,0.999881585512955
"HERVL_9q13b",0.879302702268067,-2.16183680668395,3.60715769038352,-0.599318630412882,0.548960426520445,0.999881585512955
"L1FLnI_9p21.1ca",1.4182599582956,-2.55093443284116,2.25344057081616,-1.13201762046791,0.257627026509362,0.999881585512955
"L1FLnI_2q31.3k",5.37991839748373,2.76692376319419,1.63652310247713,1.69073309078621,0.09088779126762,0.999881585512955
"L1FLnI_Xq22.3f",1.98037023903272,-2.6650146677281,2.45820316552944,-1.08413116747171,0.278306645433067,0.999881585512955
"HERVH_2p24.3b",18.0394638079032,2.40258850728949,2.59926825224316,0.924332648319798,0.355313149432427,0.999881585512955
"L1FLnI_Xq12fa",2.13261007005478,2.31680456204858,2.87025227825999,0.807178023895893,0.419563924986603,0.999881585512955
"HERVL66_19q11",68.6075974852661,2.54944723071802,1.21779132400115,2.0935008982833,0.0363044639633594,0.999881585512955
"HERVE_8p23.1i",2.35448915380693,2.17538077890254,2.38681612297581,0.911415319329394,0.362076584923401,0.999881585512955
"L1FLnI_1p31.3h",4.19253125158958,3.23926980229331,2.08966111812484,1.55014120433082,0.121107628131559,0.999881585512955
"L1FLnI_11q21j",6.96707758461571,2.5951014069069,1.1728365307091,2.21267102358919,0.0269203345122973,0.999881585512955
"L1FLnI_8q22.1p",5.07902512403472,2.7353384715422,1.54445060780941,1.77107539581463,0.0765481648628056,0.999881585512955
"HML3_3q27.2a",1.58682581528854,-2.16276264164091,2.12833693751061,-1.01617493147986,0.309546091748526,0.999881585512955
"L1FLnI_2p14n",1.74381401553897,-3.09211368838118,2.32054107579368,-1.33249685628754,0.182696973811223,0.999881585512955
"L1FLnI_Xp22.2p",221.00436245953,3.04934954966379,1.76995500025592,1.72284015651408,0.0849174347311171,0.999881585512955
"ERV316A3_2q36.2",8.81651169180955,3.6563446158598,1.99182064387087,1.83567964671464,0.0664050498702534,0.999881585512955
"ERVLB4_13q34b",3.626278944764,3.28247738274321,3.02474297527502,1.08520869692895,0.277829233177484,0.999881585512955
"HERVP71A_11p14.1",3.55635319057956,3.02552876876452,2.69435456405804,1.12291411424623,0.261473972487661,0.999881585512955
"HML1_10q22.3",2.1219649379678,-3.50469275456917,2.30872754953206,-1.51801920294992,0.129009557787587,0.999881585512955
"L1FLnI_2q31.1a",2.63404130161375,2.12726578272698,1.70626427015415,1.24673874963976,0.212493305572938,0.999881585512955
"HERVL_5q14.3b",2.22877574979326,2.35765733576952,2.70818427013839,0.87056754659056,0.383990322893812,0.999881585512955
"L1FLnI_6p12.2a",2.30037503369818,2.90655866945289,2.33410897687549,1.24525405550845,0.213038378304588,0.999881585512955
"HERVL74_7p21.2a",1.70654822520348,3.06709480740282,3.46001670978537,0.886439304968872,0.375380847002929,0.999881585512955
"L1FLnI_Xp22.11b",1.71623965676422,-2.91490130872904,2.24887091082863,-1.29616212949057,0.19491963369543,0.999881585512955
"L1FLnI_11q22.3b",4.15225686215755,2.61864541870508,1.95185275878607,1.34162036911725,0.179719118279913,0.999881585512955
"L1FLnI_9p22.3h",2.85173910985513,-2.29951280164254,1.54393067525394,-1.48938863544785,0.136385059437547,0.999881585512955
"L1FLnI_11q22.3u",2.96568872870894,-2.06939709730743,1.68601045743556,-1.22739280066804,0.219674990990333,0.999881585512955
"L1FLnI_6q22.1ia",3.81060979001134,2.60162596491047,2.68511774532572,0.968905728413364,0.33259222707776,0.999881585512955
"HARLEQUIN_11q22.1b",1.38001052915815,-2.63191724738609,2.10367903260823,-1.25110209618001,0.210897230879872,0.999881585512955
"HERVH_4q21.3",1.33936098798043,-2.88416639766491,2.7792383915433,-1.03775423023836,0.29938449035964,0.999881585512955
"MER41_3p14.3b",1.9837911049496,-3.41318486194326,1.80011079186517,-1.89609710544912,0.0579472052863686,0.999881585512955
"ERVLE_1q24.3",3.8339327972555,2.8000214897055,2.77885809462062,1.00761586031538,0.313638911874196,0.999881585512955
"L1FLnI_1q25.2u",12.635304903503,-4.25458876652348,1.84480839005817,-2.30624968395191,0.0210966848578122,0.999881585512955
"L1FLnI_Xp22.11i",5.04523817590474,3.32288235404651,1.5523112496718,2.14060315207344,0.0323060543918109,0.999881585512955
"MER4_5p12a",2.20351838052377,2.42518641003754,1.77248725134297,1.36823912736187,0.17123723783765,0.999881585512955
"L1FLnI_14q13.1b",4.24152556256016,-2.33096628002451,1.76001033585431,-1.3244048813458,0.185368614305653,0.999881585512955
"PRIMA41_4q13.2a",6.12265022813329,2.24394743374806,3.78470739617735,0.592898525263673,0.553249065025949,0.999881585512955
"ERVLE_5p12b",2.58758929551184,-3.69400808682248,1.99015229365309,-1.85614342108554,0.0634331180820747,0.999881585512955
"L1FLnI_Xq11.1j",4.84195832535895,-2.29094841839282,1.55436910870735,-1.473876703776,0.140514791213595,0.999881585512955
"MER4_7q22.3",1.43890966491781,-2.30637414653854,2.87947772203051,-0.800969609486045,0.423149239724358,0.999881585512955
"ERVLB4_13q12.12a",2.94842084629679,-4.37654403407264,2.09003194244805,-2.09400820398296,0.0362592494375246,0.999881585512955
"HERVIP10FH_Xq24",5.92304579151137,-2.41832095199763,1.87678544502149,-1.28854417451534,0.197556602008047,0.999881585512955
"L1FLnI_11q14.1a",6.80514621042825,-3.19848064722791,1.43223577770142,-2.23320817495645,0.0255352194848033,0.999881585512955
"MER61_3p11.2",2.90954595305788,2.7788135611782,2.14585996652327,1.29496500448743,0.195332302085275,0.999881585512955
"L1FLnI_5q11.2ma",2.65480599032412,2.22830946135899,1.91940979535645,1.16093471375933,0.245668450443796,0.999881585512955
"ERVL_8p23.1",0.957524557849083,-2.16826805503899,2.94394020620768,-0.736519053772532,0.461414876319904,0.999881585512955
"L1FLnI_3q21.3d",2.26473272140641,-3.09205903573969,1.89488312422396,-1.6317940648746,0.102722876054407,0.999881585512955
"HERVFH19_13q34",2.54752422252864,2.64442855981868,1.76235158266275,1.50051135416646,0.133481994606142,0.999881585512955
"HERVH_3p14.3c",2.26027029783285,2.11323416412191,3.40568846477652,0.620501313017361,0.534927789829037,0.999881585512955
"L1FLnI_Xq21.1c",1.98644244826744,-2.64891394010516,1.92856964308649,-1.3735122035136,0.169593170059625,0.999881585512955
"L1FLnI_1q31.1y",0.696525127430218,-2.07983800678505,3.69550595623655,-0.562801963091172,0.573569743415412,0.999881585512955
"HERVH_9q33.2a",4.49632653761728,-2.2679826099998,1.34639816583022,-1.68448135741578,0.092088679347929,0.999881585512955
"HERVH_6q22.31a",5.8470449870232,2.02460536222453,2.15959381942951,0.937493589771133,0.348504719576152,0.999881585512955
"L1FLnI_2q31.1q",7.25213284005178,2.08088035176532,1.12080489819589,1.85659462687469,0.0633688489649594,0.999881585512955
"L1FLnI_8q21.11o",20.1044026721574,2.29325110645456,1.08013344699795,2.12311831730446,0.0337439384455867,0.999881585512955
"ERV316A3_5q11.2l",6.32579674060674,3.84621178008052,2.06310348692725,1.86428446486172,0.0622817672555777,0.999881585512955
"HERVH_2q33.1c",2.38954995613328,2.52973475598476,2.16629858816958,1.16776827063451,0.242900249996217,0.999881585512955
"L1FLnI_21q21.3h",10.0137828809648,-2.07089048889089,1.58958925597176,-1.30278339584329,0.192648721001652,0.999881585512955
"ERVLB4_8p23.1l",3.43412852333638,-3.5141553544958,2.60546509997301,-1.34876316498432,0.17741304960831,0.999881585512955
"HERVH_5q34c",2.93151021995019,2.19086748816948,2.51821514065545,0.87000806753915,0.384295995402577,0.999881585512955
"L1FLnI_2p16.1t",1.71334276946708,-2.95029247842122,1.94824633803322,-1.51433236178931,0.129941564668673,0.999881585512955
"MER61_5q22.1",4.06163240758079,2.97021647169314,1.58596186011158,1.8728170874703,0.0610936475535718,0.999881585512955
"ERVLB4_22q11.22a",1.26613887957397,-2.92082189822538,2.22509074084572,-1.31267540896567,0.189292347339201,0.999881585512955
"HERV3_19p12e",1.74424760703924,-3.38564708167219,2.61468580420159,-1.29485809584912,0.195369186360276,0.999881585512955
"L1FLnI_3q22.3b",21.5785105328377,-2.13824229982977,1.26041821129859,-1.69645462169796,0.0897998169617842,0.999881585512955
"L1FLnI_6q14.3p",1.62239837627119,-2.39558365535343,2.3809350154697,-1.00615247362425,0.314342230105619,0.999881585512955
"ERV316A3_3q13.12e",3.46507295592309,-2.79306662832859,1.51788496642112,-1.8401042833398,0.0657529285719742,0.999881585512955
"L1FLnI_12q22g",8.37616375878904,2.80109669694459,1.13002485517171,2.47879211162923,0.0131828115933956,0.999881585512955
"L1FLnI_Xp22.11d",1.41798889164577,-3.50657706842976,3.45202333390939,-1.01580340839081,0.309723012635064,0.999881585512955
"MER4_12p12.2b",1.66002497350537,2.26625315109184,2.68668611010692,0.843512438079956,0.398941912430304,0.999881585512955
"L1FLnI_2p25.3f",0.899079861059626,-2.5643428603147,3.52926850316379,-0.726593303404349,0.46747513172702,0.999881585512955
"L1FLnI_6q24.1j",1.57871320567067,-2.73418987519816,2.17967274503815,-1.25440384636745,0.209695255215232,0.999881585512955
"HERVW_6p23",0.725600521687274,-2.44072261965237,3.52822987855648,-0.691769726934842,0.489081950804824,0.999881585512955
"L1FLnI_6q13k",1.5632593544159,-2.04367049497927,2.44650083702652,-0.835344286030635,0.403523889294285,0.999881585512955
"L1FLnI_1p13.1e",2.87227675847036,2.37551025356134,1.76628151393316,1.34492165310135,0.178650536866629,0.999881585512955
"HERVH_4q32.3c",1.86038001936321,-2.805406564323,2.34960477418514,-1.19399083418016,0.23248155347981,0.999881585512955
"L1FLnI_5q22.2l",0.883235429226812,-2.77198456005794,3.53829814478824,-0.783423116602242,0.433378685736074,0.999881585512955
"L1FLnI_1q23.1h",3.36402662358033,2.46651746235406,1.51216822245478,1.63111314318591,0.102866447896741,0.999881585512955
"L1FLnI_6p12.1k",0.712895660723871,-2.50325307524588,3.03819804909759,-0.823926891793444,0.409981099397425,0.999881585512955
"L1FLnI_Xq22.3wa",2.72557317347368,2.29850612640904,2.44925450683728,0.938451320592687,0.348012522479944,0.999881585512955
"HML3_3q13.11b",11.1910709589579,-2.3647839180051,1.50331151434315,-1.57304982729302,0.115707281113786,0.999881585512955
"HERVL_3q26.31c",1.20066378220455,2.48806392766637,3.55833517054399,0.69922135167666,0.484413708946622,0.999881585512955
"L1FLnI_2p12z",0.541232198883195,-2.83533695918277,3.85213915660799,-0.736042194716412,0.461705019646808,0.999881585512955
"L1FLnI_2q36.3k",1.26838251207316,-2.32379922583591,2.08979459125155,-1.11197494508023,0.266148923099361,0.999881585512955
"ERVLE_8p11.22b",1.16508685420782,-2.81895969027542,2.40480544540553,-1.1722194390657,0.241108965833079,0.999881585512955
"L1FLnI_8p12m",146.774139256072,-2.45841821515686,3.64448441562006,-0.674558575314581,0.499956258994769,0.999881585512955
"L1FLnI_3q25.31k",0.702038956248123,-2.59271895150528,3.03106511290708,-0.855382136287602,0.392339629752946,0.999881585512955
"L1FLnI_6p12.1d",1.79607489316037,-2.80205088333975,1.94601549262278,-1.43989135439165,0.149898139481152,0.999881585512955
"ERV316A3_4p12g",1.66920859697785,2.24273074492142,2.41237104357396,0.929679018862202,0.35253730084014,0.999881585512955
"HERVH_2q22.1b",1.00748185191384,-3.17820532595794,3.35266156685248,-0.947964851979281,0.343147347773817,0.999881585512955
"HERVH_1p31.3a",2.17742383550305,-2.02659072590538,1.60029616403953,-1.26638479266849,0.20537535273939,0.999881585512955
"ERV316A3_2p25.1b",5.03020318221265,3.25449485528406,2.0212831461531,1.61011328941124,0.107373126393354,0.999881585512955
"HERVL_11q25",1.47187664649501,2.3429961164542,2.85368855762017,0.821041283638932,0.411622753240127,0.999881585512955
"ERVLE_14q31.3e",3.83123541872413,3.28337635589846,2.12855749305669,1.54253590359141,0.122943420153977,0.999881585512955
"ERVLE_Xq28i",1.81443402414221,-2.3051371118307,1.79468166034808,-1.28442673860256,0.19899268220059,0.999881585512955
"L1FLnI_3q21.1a",13.5518024400618,2.75382136959502,2.17992445599548,1.26326458791778,0.206494108082957,0.999881585512955
"MER41_9q33.3",0.883440299653771,-2.7077083024413,2.44226068368721,-1.10868930598896,0.267564236822431,0.999881585512955
"HUERSP3B_19q13.31a",1.27216399255858,-3.24183457541891,3.34052443420534,-0.97045677685339,0.33181885972189,0.999881585512955
"HERVH_4p15.1a",133.441173990738,2.27897068364234,3.63903734742187,0.626256470068082,0.531146733156339,0.999881585512955
"HERVL_3p22.3a",2.67635017656802,3.10714036860742,2.62634713022254,1.18306538113419,0.236783236632332,0.999881585512955
"L1FLnI_8q11.21n",3.81288608866488,3.20620091036679,1.90119444402874,1.6864139911816,0.0917160884610996,0.999881585512955
"L1FLnI_Xp11.21oc",1.44937356217314,-3.66068036378829,1.96545219247016,-1.86251305313491,0.0625308072731038,0.999881585512955
"L1FLnI_6p21.1h",1.25791590364528,-2.79318990247034,2.05643833410795,-1.35826582112514,0.174379351449992,0.999881585512955
"HERVH_19q13.41c",1.08163577565001,-2.03998130575044,2.07496580486501,-0.983139722576372,0.325538676445652,0.999881585512955
"HERV4_6q14.1",1.24466468208255,-2.51756722702904,2.04681328658192,-1.22999359225055,0.218699504376137,0.999881585512955
"L1FLnI_3q25.32n",1.52152600599607,-2.79611681731645,2.75597908077154,-1.01456387562045,0.310313766539489,0.999881585512955
"L1FLnI_19q13.31a",2.32854109894221,-3.45153814081051,1.91083416597675,-1.80629915576489,0.0708716236522275,0.999881585512955
"L1FLnI_13q31.1d",1.38470583232512,-2.31074576013533,1.93955286590378,-1.19138065311697,0.23350418447925,0.999881585512955
"L1FLnI_Xq22.3g",2.10693161884801,2.3801229891843,1.96135133185152,1.21351180205815,0.224934204884038,0.999881585512955
"HERVW_11q14.2",2.84579865012428,2.21493922415274,1.43959369635999,1.5385863592993,0.123905310753461,0.999881585512955
"ERVLE_2q13",0.531173086284343,-2.08826452228968,3.87809164146479,-0.538477353129521,0.590247535945315,0.999881585512955
"HARLEQUIN_19p12d",3.71604561178555,-2.28639277238949,1.65038915618784,-1.38536584769542,0.165940628413781,0.999881585512955
"HERVL_1q25.2",1.93089138119171,-3.61074665215565,2.18409969144733,-1.6531968143647,0.0982908146185431,0.999881585512955
"L1FLnI_8q21.13f",5.15920939224348,2.80977533373262,2.69628418444312,1.04209168675332,0.297369172456537,0.999881585512955
"L1FLnI_11p15.2v",3.43054406968099,2.81064892483009,1.74214919539635,1.61332274655768,0.106674407198888,0.999881585512955
"L1FLnI_5q34sa",1.79087536696861,2.68514314069261,2.23820536377487,1.1996857768958,0.230261398942099,0.999881585512955
"L1FLnI_10p11.22d",4.38080801308648,2.46751994367082,1.75705905968784,1.40434661547985,0.160215659421928,0.999881585512955
"L1FLnI_14q24.1c",2.8264454032909,-4.09020636391983,1.88759545582174,-2.16688716393376,0.0302434589405822,0.999881585512955
"L1FLnI_Xq27.1o",4.09139575539114,3.0833831550129,2.2732466259081,1.35637863479999,0.174978727524921,0.999881585512955
"L1FLnI_6q13x",2.22556661023007,-3.47860855612594,1.86576110769437,-1.86444477901282,0.0622592694840113,0.999881585512955
"HERVH_11q14.1d",2.37870059464282,-4.42011291168913,1.98775466724316,-2.22367125306235,0.0261705707104668,0.999881585512955
